   0.00000 137020.00000    1.00000   10.00000    2.00000    4.00000    0.00000    0.00000    1.00000    0.00000 1136.00000
   0.00000 134879.00000    2.00000    9.00000    2.00000    3.00000    0.00000    0.00000    1.00000    0.00000   90.00000
   0.00000 136393.00000    1.00000   10.00000    6.00000   11.00000    0.00000    0.00000    1.00000    0.00000   10.00000
   0.00000 138895.00000    3.00000   12.00000    2.00000    9.00000    0.00000    0.00000    1.00000    0.00000  125.00000
   0.00000 131956.00000    1.00000    8.00000    3.00000   10.00000    0.00000    0.00000    1.00000    0.00000  126.00000
   0.00000 131630.00000    1.00000    7.00000    1.00000   11.00000    0.00000    0.00000    1.00000    0.00000   54.00000
   0.00000 138414.00000    3.00000   12.00000    3.00000    3.00000    0.00000    0.00000    1.00000    0.00000   54.00000
   0.00000 132201.00000    3.00000    8.00000    5.00000   10.00000    0.00000    0.00000    1.00000    0.00000  287.00000
   0.00000 138329.00000    1.00000   11.00000    7.00000    3.00000    0.00000    0.00000    1.00000    0.00000   87.00000
   0.00000 111620.00000    3.00000    4.00000    3.00000    7.00000    0.00000    0.00000    1.00000    0.00000   79.00000
   0.00000 131300.00000    1.00000    7.00000    6.00000    2.00000    0.00000    0.00000    1.00000    0.00000  128.00000
   0.00000 138895.00000    1.00000   12.00000    7.00000    3.00000    0.00000    0.00000    1.00000    0.00000   59.00000
   0.00000 137059.00000    1.00000   11.00000    2.00000    3.00000    0.00000    0.00000    1.00000    0.00000  421.00000
   0.00000 126345.00000    1.00000    6.00000    2.00000    9.00000    1.00000    0.00000    1.00000    0.00000  218.00000
   0.00000 123047.00000    3.00000    6.00000    2.00000    5.00000    1.00000    0.00000    1.00000    0.00000   83.00000
   0.00000 137059.00000    3.00000   11.00000    1.00000    3.00000    0.00000    0.00000    1.00000    0.00000  342.00000
   0.00000 126141.00000    1.00000    6.00000    6.00000   12.00000    0.00000    0.00000    1.00000    0.00000  152.00000
   0.00000 136393.00000    1.00000   10.00000    5.00000   10.00000    0.00000    1.00000    0.00000    0.00000   48.00000
   0.00000 132201.00000    3.00000    8.00000    7.00000    3.00000    0.00000    0.00000    1.00000    0.00000   66.00000
   0.00000 106928.00000    1.00000    4.00000    4.00000    3.00000    1.00000    0.00000    1.00000    0.00000  104.00000
   0.00000 126141.00000    1.00000    6.00000    4.00000   22.00000    1.00000    0.00000    1.00000    0.00000  125.00000
   0.00000 124940.00000    3.00000    6.00000    6.00000    4.00000    0.00000    0.00000    1.00000    0.00000  218.00000
   0.00000 132817.00000    1.00000    8.00000    3.00000    9.00000    0.00000    0.00000    1.00000    0.00000   45.00000
   0.00000 96749.00000    1.00000    3.00000    1.00000    2.00000    1.00000    0.00000    1.00000    0.00000  228.00000
   0.00000 128032.00000    3.00000    7.00000    7.00000    3.00000    0.00000    0.00000    1.00000    0.00000  596.00000
   0.00000 85979.00000    3.00000    1.00000    7.00000   10.00000    0.00000    0.00000    1.00000    0.00000  378.00000
   0.00000 125612.00000    1.00000    6.00000    4.00000   11.00000    0.00000    0.00000    1.00000    0.00000   67.00000
   0.00000 135195.00000    2.00000    9.00000    6.00000   10.00000    1.00000    0.00000    0.00000    1.00000  189.00000
   0.00000 136393.00000    3.00000   10.00000    7.00000    3.00000    0.00000    0.00000    1.00000    0.00000  242.00000
   0.00000 109670.00000    3.00000    4.00000    5.00000    7.00000    1.00000    0.00000    1.00000    0.00000  183.00000
   0.00000 109670.00000    1.00000    4.00000    4.00000    3.00000    0.00000    0.00000    1.00000    0.00000   56.00000
   0.00000 124940.00000    3.00000    6.00000    2.00000   13.00000    0.00000    0.00000    1.00000    0.00000  163.00000
   1.00000 137893.00000    1.00000   11.00000    5.00000    3.00000    1.00000    0.00000    0.00000    0.00000  550.00000
   0.00000 138895.00000    2.00000   12.00000    5.00000    3.00000    0.00000    0.00000    1.00000    0.00000  622.00000
   0.00000 107907.00000    1.00000    4.00000    2.00000    6.00000    0.00000    1.00000    0.00000    0.00000  420.00000
   0.00000 123047.00000    1.00000    6.00000    3.00000   11.00000    0.00000    0.00000    1.00000    0.00000   41.00000
   0.00000 100732.00000    1.00000    3.00000    7.00000   15.00000    0.00000    0.00000    1.00000    0.00000    2.00000
   0.00000 100732.00000    1.00000    3.00000    6.00000   17.00000    0.00000    0.00000    1.00000    0.00000    5.00000
   0.00000 131808.00000    2.00000    7.00000    5.00000   14.00000    0.00000    0.00000    0.00000    1.00000  121.00000
   0.00000 107907.00000    3.00000    4.00000    7.00000   13.00000    0.00000    0.00000    1.00000    0.00000  138.00000
   0.00000 102112.00000    1.00000    3.00000    1.00000   18.00000    0.00000    0.00000    1.00000    0.00000   38.00000
   0.00000 137020.00000    3.00000   10.00000    3.00000   10.00000    0.00000    0.00000    1.00000    0.00000   79.00000
   0.00000 91009.00000    1.00000    2.00000    1.00000   12.00000    0.00000    0.00000    1.00000    0.00000   86.00000
   0.00000 138895.00000    2.00000   12.00000    4.00000    2.00000    0.00000    0.00000    1.00000    0.00000  162.00000
   0.00000 136393.00000    2.00000   10.00000    7.00000    9.00000    0.00000    0.00000    0.00000    1.00000  232.00000
   1.00000 138895.00000    1.00000   12.00000    4.00000   11.00000    1.00000    0.00000    0.00000    0.00000  174.00000
   0.00000 132201.00000    2.00000    8.00000    6.00000   10.00000    1.00000    0.00000    1.00000    0.00000   98.00000
   0.00000 91972.00000    3.00000    2.00000    6.00000    3.00000    0.00000    0.00000    1.00000    0.00000  170.00000
   0.00000 134879.00000    3.00000    9.00000    7.00000    4.00000    1.00000    0.00000    1.00000    0.00000  117.00000
   0.00000 104070.00000    1.00000    3.00000    3.00000   10.00000    0.00000    0.00000    1.00000    0.00000    0.00000
   0.00000 96749.00000    1.00000    3.00000    7.00000    5.00000    1.00000    0.00000    1.00000    0.00000   67.00000
   0.00000 109670.00000    2.00000    4.00000    1.00000   13.00000    1.00000    0.00000    1.00000    0.00000  881.00000
   0.00000 138185.00000    1.00000   11.00000    7.00000    3.00000    1.00000    0.00000    1.00000    0.00000  787.00000
   0.00000 132817.00000    3.00000    8.00000    2.00000   10.00000    0.00000    0.00000    1.00000    0.00000  243.00000
   0.00000 134879.00000    2.00000    9.00000    7.00000   10.00000    0.00000    0.00000    1.00000    0.00000   67.00000
   0.00000 124940.00000    2.00000    6.00000    6.00000    9.00000    0.00000    0.00000    1.00000    0.00000  285.00000
   0.00000 138414.00000    2.00000   12.00000    4.00000    5.00000    1.00000    0.00000    1.00000    0.00000  599.00000
   0.00000 137893.00000    1.00000   11.00000    4.00000    2.00000    1.00000    0.00000    1.00000    0.00000  233.00000
   0.00000 85979.00000    3.00000    1.00000    1.00000    2.00000    0.00000    0.00000    1.00000    0.00000   66.00000
   0.00000 125612.00000    2.00000    6.00000    4.00000    3.00000    0.00000    0.00000    1.00000    0.00000  172.00000
   0.00000 113028.00000    1.00000    4.00000    6.00000   14.00000    0.00000    0.00000    1.00000    0.00000  528.00000
   0.00000 129600.00000    1.00000    7.00000    4.00000    6.00000    1.00000    0.00000    1.00000    0.00000  160.00000
   0.00000 86909.00000    1.00000    1.00000    6.00000   10.00000    1.00000    0.00000    1.00000    0.00000  633.00000
   0.00000 136393.00000    1.00000   10.00000    6.00000    9.00000    0.00000    0.00000    1.00000    0.00000   10.00000
   0.00000 106928.00000    2.00000    4.00000    5.00000   13.00000    0.00000    0.00000    1.00000    0.00000  168.00000
   0.00000 124940.00000    3.00000    6.00000    3.00000    3.00000    1.00000    0.00000    1.00000    0.00000  184.00000
   0.00000 136642.00000    1.00000   10.00000    7.00000   10.00000    0.00000    0.00000    1.00000    0.00000    9.00000
   0.00000 119198.00000    3.00000    5.00000    2.00000   12.00000    0.00000    0.00000    1.00000    0.00000   60.00000
   0.00000 135195.00000    2.00000    9.00000    4.00000   10.00000    0.00000    0.00000    1.00000    0.00000  194.00000
   0.00000 138414.00000    2.00000   12.00000    6.00000   10.00000    0.00000    0.00000    0.00000    1.00000  121.00000
   0.00000 109670.00000    3.00000    4.00000    7.00000   14.00000    0.00000    0.00000    1.00000    0.00000   71.00000
   0.00000 123047.00000    2.00000    6.00000    4.00000    5.00000    1.00000    0.00000    1.00000    0.00000  235.00000
   0.00000 131808.00000    1.00000    8.00000    6.00000    6.00000    0.00000    0.00000    1.00000    0.00000  103.00000
   0.00000 116435.00000    1.00000    5.00000    2.00000    8.00000    0.00000    0.00000    1.00000    0.00000  188.00000
   0.00000 137020.00000    1.00000   10.00000    4.00000   10.00000    0.00000    0.00000    1.00000    0.00000  430.00000
   0.00000 131956.00000    3.00000    8.00000    1.00000   12.00000    0.00000    0.00000    1.00000    0.00000  271.00000
   0.00000 116435.00000    3.00000    5.00000    1.00000   13.00000    0.00000    0.00000    1.00000    0.00000  167.00000
   0.00000 123047.00000    3.00000    6.00000    4.00000   13.00000    0.00000    0.00000    1.00000    0.00000  226.00000
   0.00000 100732.00000    1.00000    3.00000    7.00000   17.00000    0.00000    0.00000    1.00000    0.00000  230.00000
   0.00000 136393.00000    1.00000   10.00000    7.00000    6.00000    0.00000    0.00000    1.00000    0.00000    7.00000
   0.00000 116091.00000    2.00000    5.00000    5.00000    7.00000    0.00000    0.00000    0.00000    1.00000  166.00000
   0.00000 120050.00000    3.00000    5.00000    5.00000    9.00000    1.00000    0.00000    1.00000    0.00000  122.00000
